name,official_site,lat,lon,platform,access,evidence_url,confidence,note
Ardfin Golf Course,https://www.ardfin.com/golf/,55.7998414,-6.0206841,unknown,unknown,,low,site reachable (https://www.ardfin.com/golf/) but no visitor booking found on it or 0 sub-page(s)
Craigtoun Country Park Course,https://www.friendsofcraigtoun.org.uk/attractions/park-golf,56.3174881,-2.8406695,unknown,unknown,,low,site reachable (https://www.friendsofcraigtoun.org.uk/attractions/park-golf) but no visitor booking found on it or 2 sub-page(s)
Torrance Course,https://www.standrewsbay.com/,56.32156,-2.7314506,unknown,unknown,,low,site reachable (https://www.fairmont.com/en/hotels/st-andrews/fairmont-st-andrews.html) but no visitor booking found on it or 2 sub-page(s)
Loch Lomond Golf Course,https://www.lochlomond.com/,56.0646353,-4.6357318,unknown,unknown,,low,site reachable (https://www.lochlomond.com/) but no visitor booking found on it or 0 sub-page(s)
Aigas Golf Course,https://aigasgolfcourse.co.uk/,57.4407262,-4.5633891,clubv1,public,https://aigas.hub.clubv1.com/Visitors/booking,high,found on https://aigasgolfcourse.co.uk/
Lochcarron Golf Course,https://lochcarrongolfclub.co.uk/,57.4155408,-5.4725826,unknown,unknown,,low,site reachable (https://lochcarrongolfclub.co.uk/) but no visitor booking found on it or 1 sub-page(s)
"Musselburgh Links, The Old Golf Course",https://www.musselburgholdlinks.co.uk/,55.9465857,-3.0362931,error,unknown,,low,unreachable even with a browser user agent
Old Course Ranfurly Golf Club,https://www.oldranfurly.com/,55.8489582,-4.5773316,error,unknown,,low,unreachable even with a browser user agent
Ranfurly Castle Golf Club,https://www.ranfurlycastlegolfclub.co.uk/,55.8526622,-4.6032974,unknown,unknown,,low,site reachable (https://www.ranfurlycastlegolfclub.co.uk/) but no visitor booking found on it or 5 sub-page(s)
Colville Park Golf Course,https://colvilleparkgc.co.uk/,55.8017242,-3.9805732,unknown,unknown,,low,site reachable (https://colvilleparkgc.co.uk/) but no visitor booking found on it or 2 sub-page(s)
