name,official_site,lat,lon,platform,access,evidence_url,confidence,note
City of Wakefield Golf Course,,53.6648369,-1.5262992,no_site,unknown,,low,no official website resolved (not in county union directory)
Ilkley Golf Club,https://www.ilkleygolfclub.co.uk/,53.9344986,-1.8486513,brs,public,https://visitors.brsgolf.com/ilkley#/course/1,high,confirmed by following the platform link found on the club's own site
City Golf Leeds,https://www.citygolfleeds.co.uk/,53.806469,-1.5938145,unknown,unknown,,low,homepage loaded (https://www.citygolfleeds.co.uk/) but no platform signal found on it or 1 booking-ish link(s)
Scarcroft Golf Course,https://www.scarcroftgolfclub.co.uk/,53.8718289,-1.457387,brs,public,https://visitors.brsgolf.com/scarcroft,high,
Waterton Park Golf Course,https://www.watertonpark.org.uk/,53.6413333,-1.45087,unknown,unknown,,low,homepage loaded (https://www.watertonpark.org.uk/) but no platform signal found on it or 0 booking-ish link(s)
Hollins Hall Golf Course,https://www.marriott.com/hotels/hotel-information/golf-courses/lbags-hollins-hall-marriott-hotel-and-country-club/,53.8625516,-1.7442414,dead_link,unknown,,low,"directory URL returned HTTP 404 — stale link, needs a fresh website lookup"
South Leeds Golf Club,,53.7569125,-1.5608706,no_site,unknown,,low,no official website resolved (not in county union directory)
Barnsley Golf Club,https://www.barnsleygolfclub.co.uk/,53.5966302,-1.4923903,blocked,unknown,,low,homepage returned HTTP 403 — likely bot-blocked; needs a browser-based check
Bracken Ghyll Golf Club,https://www.brackenghyll.co.uk,53.9518293,-1.897992,error,unknown,,low,"homepage fetch failed: HTTPSConnectionPool(host='www.brackenghyll.co.uk', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""The certificate's CN name does not match the passed value."")))"
Mid Yorkshire Golf Club,,53.6789451,-1.2521036,no_site,unknown,,low,no official website resolved (not in county union directory)
Ilkley Golf Club,https://www.ilkleygolfclub.co.uk/,53.9344986,-1.8486513,brs,public,https://visitors.brsgolf.com/ilkley#/course/1,high,confirmed by following the platform link found on the club's own site
